,Phe,,Cys,,Tyr,,Gln,,Leu,,Asn,,Gly,,Ile,,Pro,,Arg,,Ala,,Asp,,Glu,,His,,Lys,,Met,,Ser,,Thr,,Trp,,Val
966.345,57.1356,966.452,87.9034,966.452,41.7541,966.345,83.5059,966.452,90.1009,966.345,46.148,966.484,37.3589,966.345,94.4935,965.683,37.323,966.345,48.3455,966.321,61.20415,966.321,51.7984571428572,966.321,26.0569285714286,966.321,150.30832,966.321,35.786857142857,966.321,47.02624,966.321,210.963333333334,966.321,128.919,966.321,111.879254545455,966.321,69.5883
965.207,59.3195,965.314,87.8833,965.314,48.3358,965.207,92.2748,965.314,105.46,965.207,43.9404,965.346,17.5766,965.207,79.0927,964.544,21.9496,965.207,32.9553,965.184,56.46535,965.184,54.6127142857143,965.184,26.2077214285714,965.184,156.425,965.184,40.171857142857,965.184,46.13628,965.184,210.916,965.184,129.626333333333,965.184,111.251527272727,965.184,72.5009
964.069,57.1095,964.176,81.2734,964.176,61.5042,964.069,83.4677,964.176,92.2563,964.069,46.1269,964.208,26.3589,964.069,87.8607,963.405,28.5279,964.069,37.3408,964.045,55.13345,964.045,53.9719857142858,964.045,25.2599642857143,964.045,167.80856,964.045,38.5954428571427,964.045,50.08018,964.045,206.473333333334,964.045,126.668,964.045,111.025981818182,964.045,79.8059
962.931,50.5083,963.037,94.4313,963.037,54.9019,962.931,101.017,963.037,98.8234,962.931,35.1362,963.069,39.5293,962.931,79.0565,962.265,26.3274,962.931,46.1163,962.907,54.0215,962.907,51.7654142857144,962.907,25.5679428571429,962.907,166.01836,962.907,38.9018999999998,962.907,48.3131,962.907,213.744666666667,962.907,115.656666666666,962.907,108.008690909091,962.907,79.7893333333334
961.792,63.6698,961.899,87.8229,961.899,61.476,961.792,85.625,961.899,109.779,961.792,35.1282,961.93,19.7601,961.792,81.2339,961.125,35.0951,961.792,41.7147,961.768,54.5577,961.768,51.4389142857143,961.768,24.6218714285714,961.768,166.863,961.768,36.3843999999998,961.768,49.18034,961.768,222.477333333334,961.768,122.948333333333,961.768,106.586990909091,961.768,76.8445666666667
960.653,52.6802,960.76,81.2176,960.76,59.2669,960.653,87.8004,960.76,100.973,960.653,39.5102,960.792,39.5112,960.653,70.2403,959.985,28.5082,960.653,52.6802,960.629,56.7405,960.629,49.2318285714286,960.629,23.5188357142857,960.629,169.4566,960.629,38.5703714285713,960.629,48.29018,960.629,237.06,960.629,113.4107,960.629,107.756718181818,960.629,74.6299666666667
959.514,57.0572,959.621,92.1718,959.621,83.3936,959.514,83.3912,959.621,109.728,959.514,37.3066,959.652,32.9185,959.514,72.4187,958.845,19.7319,959.514,39.5011,959.49,57.3866,959.49,48.2804000000001,959.49,22.8869857142857,959.49,168.53996,959.49,38.2480285714284,959.49,51.35054,959.49,247.246666666667,959.49,117.7727,959.49,105.539081818182,959.49,73.1507
958.375,63.6261,958.481,85.5685,958.481,61.4338,958.375,100.924,958.481,129.45,958.375,43.8801,958.513,41.6872,958.375,63.6261,957.704,37.2627,958.375,43.8801,958.351,56.71565,958.351,50.1491285714286,958.351,22.8812071428572,958.351,160.59884,958.351,36.9861142857141,958.351,52.21518,958.351,270.590666666667,958.351,120.667366666667,958.351,103.119172727273,958.351,70.2099333333334
957.235,48.257,957.342,105.291,957.342,78.9682,957.235,78.966,957.342,114.065,957.235,43.87,957.373,15.3549,957.235,76.7725,956.564,28.4884,957.235,57.031,957.211,55.82545,957.211,51.0754857142858,957.211,23.0314928571429,957.211,164.07464,957.211,36.0336142857141,957.211,57.02964,957.211,264.685333333334,957.211,131.610666666667,957.211,104.492345454545,957.211,67.2673
956.095,61.4039,956.202,100.881,956.202,78.9501,956.095,100.878,956.202,144.742,956.095,37.281,956.233,32.8958,956.095,70.1759,955.423,35.0545,956.095,57.0179,956.071,54.38755,956.071,52.0021285714286,956.071,22.5563571428572,956.071,161.41004,956.071,39.471357142857,956.071,61.84048,956.071,244.162466666667,956.071,132.312333333333,956.071,103.470527272727,956.071,70.9058666666667
954.955,61.3899,955.061,81.1246,955.061,78.932,954.955,92.0848,955.061,120.591,954.955,39.4649,955.093,32.8883,954.955,72.3523,954.281,35.0464,954.955,57.0049,954.931,53.60685,954.931,53.2455714285715,954.931,22.0808214285714,954.931,153.4784,954.931,40.0898142857141,954.931,62.7055,954.931,222.173133333334,954.931,130.818666666667,954.931,103.4458,954.931,77.4677666666667
953.814,59.1838,953.921,76.7219,953.921,113.987,953.814,81.1037,953.921,131.523,953.814,46.0318,953.953,26.3046,953.814,59.1838,953.14,28.4686,953.814,74.5277,953.79,51.95095,953.79,52.6071428571429,953.79,23.3282571428572,953.79,145.5526,953.79,41.9613428571427,953.79,64.006,953.79,232.347133333334,953.79,124.215,953.79,104.618918181818,953.79,84.7561666666667
952.673,63.5532,952.78,83.2789,952.78,85.4705,952.673,103,952.78,111.769,952.673,43.8298,952.812,26.2986,952.673,63.5532,951.998,24.0832,952.673,76.7021,952.649,49.85765,952.649,54.4742142857143,952.649,23.7930142857143,952.649,143.763,952.649,42.5759857142855,952.649,63.11622,952.649,254.212,952.649,119.803333333333,952.649,102.800281818182,952.649,75.9741
951.532,72.3025,951.639,78.8777,951.639,65.7314,951.532,96.4034,951.639,109.552,951.532,28.4828,951.671,35.0567,951.532,63.5386,950.856,28.4554,951.532,74.4935,951.508,49.07895,951.508,55.4025142857143,951.508,23.63235,951.508,140.2228,951.508,43.8185714285713,951.508,63.97762,951.508,249.776666666667,951.508,116.851666666667,951.508,102.575645454545,951.508,73.0348333333334
950.391,59.143,950.498,87.6218,950.498,56.9542,950.391,74.4764,950.498,105.146,950.391,30.6668,950.53,28.477,950.391,63.524,949.713,28.4488,950.391,122.667,950.367,48.52015,950.367,55.3889285714286,950.367,23.31385,950.367,143.6948,950.367,46.938657142857,950.367,58.26786,950.367,242.416,950.367,121.937,950.367,105.341754545455,950.367,67.1732333333334
949.249,76.6493,949.356,85.4116,949.356,56.9411,949.249,100.739,949.356,113.882,949.249,32.8497,949.388,28.4705,949.249,61.3194,948.571,35.0058,949.249,129.209,949.226,46.975,949.226,52.2479428571429,949.226,22.5257142857143,949.226,148.03956,949.226,46.3018142857141,949.226,55.62852,949.226,223.38,949.226,129.938333333333,949.226,105.716818181818,949.226,78.8384
948.108,56.9264,948.215,74.4443,948.215,50.3594,948.108,113.853,948.215,109.477,948.108,37.2211,948.246,21.8954,948.108,63.4948,947.428,28.4356,948.108,146.695,948.084,46.3076,948.084,53.1715714285715,948.084,22.36465,948.084,153.26276,948.084,45.3525428571427,948.084,53.86214,948.084,230.625333333334,948.084,129.179333333333,948.084,103.301909090909,948.084,75.1735
946.965,45.9685,947.072,98.5066,947.072,70.0491,946.965,126.96,947.072,133.531,946.965,45.9685,947.104,26.2684,946.965,63.4802,946.284,34.9896,946.965,212.33,946.942,46.84465,946.942,50.9735285714286,946.942,22.3593642857143,946.942,151.47716,946.942,45.9689857142856,946.942,53.84956,946.942,234.947333333334,946.942,125.503666666667,946.942,104.275636363636,946.942,74.4264
945.823,56.9002,945.93,78.7872,945.93,52.5248,945.823,109.424,945.93,126.935,945.823,39.3925,945.962,21.8853,945.823,63.4657,945.141,17.4907,945.823,201.339,945.799,46.0677,945.799,50.0246857142858,945.799,22.04065,945.799,152.31996,945.799,45.3350857142855,945.799,52.5215,945.799,259.696666666667,945.799,117.449,945.799,104.649909090909,945.799,67.1130333333333
944.681,61.2631,944.788,74.393,944.788,59.0768,944.681,124.714,944.788,122.53,944.681,32.8195,944.819,32.8204,944.681,61.2631,943.997,39.345,944.681,179.413,944.657,46.3849,944.657,48.7622000000001,944.657,21.4106571428572,944.657,154.90912,944.657,43.1365428571427,944.657,54.26052,944.657,261.098666666667,944.657,115.962,944.657,104.426545454545,944.657,70.7447333333333
943.538,56.8741,943.645,98.4387,943.645,50.3131,943.538,109.373,943.645,118.126,943.538,41.5618,943.676,13.1251,943.538,80.9362,942.853,28.4093,943.538,157.497,943.514,45.49925,943.514,48.4383428571429,943.514,22.1873285714286,943.514,146.9996,943.514,42.1891285714284,943.514,56.87472,943.514,240.628466666667,943.514,114.478666666667,943.514,104.998818181818,943.514,72.9146
942.395,50.3001,942.502,91.855,942.502,41.5534,942.395,96.2263,942.502,111.538,942.395,19.6827,942.533,32.8053,942.395,63.4219,941.709,28.4027,942.395,109.348,942.371,45.4892,942.371,46.5515142857143,942.371,21.5576285714286,942.371,146.96436,942.371,41.8648428571427,942.371,56.42396,942.371,220.157133333334,942.371,112.265333333333,942.371,105.57,942.371,76.5436
941.251,56.8479,941.358,98.3934,941.358,61.2225,941.251,96.2042,941.358,122.445,941.251,34.9833,941.39,30.6112,941.251,96.2042,940.564,26.2117,941.251,80.899,941.227,45.2601,941.227,45.9176857142858,941.227,21.7084142857143,941.227,142.56024,941.227,41.5421285714284,941.227,59.03394,941.227,224.4718,941.227,103.4938,941.227,105.545909090909,941.227,68.5118
940.107,41.5332,940.215,80.8826,940.215,61.2085,940.107,85.2523,940.215,122.417,940.107,45.9051,940.246,30.6042,940.107,93.9961,939.42,34.9409,940.107,63.3927,940.084,43.61095,940.084,41.5331714285715,940.084,21.8599142857143,940.084,140.77908,940.084,39.9717428571427,940.084,59.01984,940.084,236.083333333334,940.084,102.740466666667,940.084,106.118272727273,940.084,63.3937666666667
938.964,48.0799,939.071,83.0495,939.071,34.9682,938.964,85.2326,939.071,122.389,938.964,34.9672,939.102,37.1537,938.964,80.8617,938.275,37.1161,938.964,65.5636,938.94,42.61675,938.94,44.9580571428572,938.94,21.8546357142857,938.94,129.38168,938.94,38.7142142857141,938.94,60.31792,938.94,250.599333333334,938.94,109.270133333333,938.94,105.894636363636,938.94,60.4629
937.819,63.3635,937.927,102.695,937.927,34.9602,937.819,96.1378,937.927,115.806,937.819,41.514,937.958,26.2201,937.819,96.1378,937.129,24.0107,937.819,58.9936,937.796,41.9515,937.796,44.3241571428572,937.796,20.9130857142857,937.796,132.84684,937.796,38.7061714285713,937.796,65.11002,937.796,246.17,937.796,106.3359,937.796,105.670545454545,937.796,72.1022666666667
936.675,56.7956,936.782,98.3028,936.782,37.1366,936.675,91.7467,936.782,107.041,936.675,37.1356,936.814,15.2915,936.675,107.038,935.984,24.0051,936.675,48.0578,936.651,40.74055,936.651,43.0656857142858,936.651,22.0002857142857,936.651,135.43176,936.651,39.6331714285713,936.651,67.28038,936.651,259.221333333334,936.651,111.407566666667,936.651,106.440363636364,936.651,75.7271
935.53,61.1504,935.637,102.648,935.637,43.6801,935.53,72.0701,935.637,117.936,935.53,32.7591,935.669,28.392,935.53,120.117,934.838,28.3631,935.53,43.6788,935.506,40.51195,935.506,40.2486142857143,935.506,21.6832285714286,935.506,142.389,935.506,39.9358999999998,935.506,64.20866,935.506,256.25,935.506,109.194566666667,935.506,107.607090909091,935.506,76.4393
934.385,61.1363,934.492,111.359,934.492,54.5875,934.385,96.0713,934.492,120.093,934.385,43.6688,934.524,15.2845,934.385,146.29,933.692,28.3565,934.385,39.3019,934.361,42.68585,934.361,41.1731571428572,934.361,22.1465071428572,934.361,144.97672,934.361,37.7423857142855,934.361,69.43242,934.361,262.014,934.361,119.362,934.361,108.575818181818,934.361,72.0542666666667
933.24,52.3905,933.347,93.8689,933.347,37.1109,933.24,85.1345,933.347,126.614,933.24,26.1952,933.379,39.2939,933.24,126.61,932.545,37.0729,933.24,72.0369,933.216,42.2394,933.216,44.2809285714286,933.216,21.6735142857143,933.216,147.56984,933.216,35.5508857142855,933.216,72.03666,933.216,260.497333333334,933.216,114.969666666667,933.216,107.164136363636,933.216,67.6717666666667
932.094,69.8378,932.202,87.2997,932.202,45.8324,932.094,96.027,932.202,111.307,932.094,32.7365,932.234,24.0074,932.094,141.858,931.399,28.3433,932.094,63.2905,932.071,42.5573,932.071,46.7648714285715,932.071,22.9149785714286,932.071,144.04632,932.071,36.166457142857,932.071,72.01854,932.071,260.438666666667,932.071,102.5772,932.071,107.932681818182,932.071,67.6556666666667
930.949,63.2759,931.056,104.736,931.056,50.1858,930.949,102.551,931.056,104.736,930.949,39.2747,931.088,34.9118,930.949,157.099,930.252,21.7974,930.949,58.9121,930.925,43.421,930.925,47.6867571428572,930.925,22.5982,930.925,137.90148,930.925,37.404857142857,930.925,73.31148,930.925,253.105333333334,930.925,104.731866666667,930.925,108.105590909091,930.925,70.5481333333333
929.803,47.9914,929.91,117.8,929.91,50.1742,929.803,80.7127,929.91,133.071,929.803,30.54,929.942,32.7223,929.803,200.691,929.105,39.2263,929.803,56.7171,929.779,43.62895,929.779,50.1690285714286,929.779,22.5939214285714,929.779,136.99308,929.779,40.8223857142855,929.779,78.53242,929.779,250.137333333334,929.779,106.160866666667,929.779,109.069772727273,929.779,75.6223666666667
928.656,47.9803,928.764,91.6013,928.764,65.4295,928.656,104.684,928.764,130.859,928.656,23.9901,928.795,30.5337,928.656,189.74,927.957,32.6809,928.656,50.1612,928.633,42.5279,928.633,50.7826571428572,928.633,22.74355,928.633,133.47096,928.633,41.746357142857,928.633,78.0763,928.633,263.162,928.633,114.863,928.633,108.451463636364,928.633,75.6062666666667
927.51,47.9692,927.617,102.483,927.617,47.9706,927.51,85.0363,927.617,172.258,927.51,30.5259,927.649,37.0681,927.51,180.975,926.809,37.0298,927.51,71.9538,927.486,44.5888,927.486,54.5114000000001,927.486,23.3613142857143,927.486,135.18632,927.486,42.9818857142855,927.486,86.77692,927.486,273.278666666667,927.486,106.1152,927.486,108.228827272727,927.486,74.1348666666667
926.363,69.7573,926.47,106.819,926.47,45.7795,926.363,102.456,926.47,231.077,926.363,39.2385,926.502,37.0596,926.363,165.674,925.661,17.4217,926.363,45.7782,926.339,45.4507,926.339,54.8105142857143,926.339,23.9786857142857,926.339,132.5424,926.339,45.7746428571427,926.339,98.0892,926.339,268.861333333334,926.339,106.089533333333,926.339,108.6001,926.339,75.5697
925.216,58.8441,925.323,104.615,925.323,34.8716,925.216,98.0735,925.323,263.716,925.216,30.5118,925.355,32.6921,925.216,135.124,924.513,43.5441,925.216,43.5882,925.192,46.5302,925.192,53.8635285714286,925.192,25.0628642857143,925.192,140.35344,925.192,49.8127999999998,925.192,108.09288,925.192,261.530666666667,925.192,105.337533333333,925.192,106.398027272727,925.192,68.2905333333333
924.068,61.0094,924.176,117.664,924.176,45.7584,924.068,58.8305,924.176,257.118,924.068,23.968,924.208,19.6107,924.068,148.166,923.365,28.2971,924.068,56.6516,924.045,47.60885,924.045,55.4062285714286,924.045,24.43395,924.045,135.0912,924.045,50.1152999999998,924.045,115.4796,924.045,257.110666666667,924.045,114.755333333333,924.045,106.3723,924.045,69.7257
922.921,56.6385,923.028,124.173,923.028,45.7478,922.921,108.92,923.028,215.668,922.921,30.4977,923.06,39.2123,922.921,117.634,922.216,43.5238,922.921,71.8874,922.897,49.01435,922.897,54.4591714285715,922.897,26.4505785714286,922.897,135.93196,922.897,49.483757142857,922.897,116.76642,922.897,267.218666666667,922.897,112.552,922.897,105.357027272727,922.897,65.3507333333333
921.773,80.5824,921.881,111.076,921.881,54.4491,921.773,102.361,921.881,198.195,921.773,34.8464,921.912,32.6694,921.773,104.539,921.067,34.8109,921.773,65.337,921.749,46.1724,921.749,55.0679142857143,921.749,28.1563285714286,921.749,136.77252,921.749,46.982857142857,921.749,112.82074,921.749,265.704666666667,921.749,111.801,921.749,104.9363,921.749,71.1460666666667
920.625,54.4349,920.732,154.6,920.732,41.3717,920.625,106.692,920.732,180.729,920.625,19.5966,920.764,30.4844,920.625,91.4507,919.917,34.8028,920.625,52.2575,920.601,45.6176,920.601,54.1253142857143,920.601,27.6837714285714,920.601,148.06364,920.601,47.2821142857141,920.601,100.60166,920.601,274.352,920.601,105.967,920.601,104.322509090909,920.601,68.9510333333333
919.476,54.4224,919.584,202.457,919.584,50.07,919.476,139.321,919.584,139.325,919.476,41.361,919.616,32.6543,919.476,74.0144,918.768,41.3187,919.476,52.2455,919.453,45.17145,919.453,51.0050285714286,919.453,28.1441357142857,919.453,141.93088,919.453,43.852057142857,919.453,90.5637399999999,919.453,272.838666666667,919.453,107.393666666667,919.453,103.307963636364,919.453,69.6604
918.328,56.5862,918.435,226.351,918.435,52.2348,918.328,206.757,918.435,137.116,918.328,32.6459,918.467,30.4703,918.328,84.8792,917.618,39.1349,918.328,54.4098,918.304,42.1143,918.304,48.8175571428572,918.304,28.9148428571429,918.304,147.99276,918.304,43.8394714285713,918.304,77.4847399999999,918.304,277.128666666667,918.304,108.819666666667,918.304,101.503690909091,918.304,72.5464666666667
917.179,67.4525,917.286,228.475,917.286,41.343,917.179,298.097,917.286,128.381,917.179,28.2865,917.318,41.343,917.179,73.9802,916.468,28.2575,917.179,71.8043,917.155,41.12415,917.155,45.3885857142858,917.155,28.5976642857143,917.155,151.44136,917.155,41.6519857142856,917.155,73.5487799999999,917.155,266.91,917.155,113.871,917.155,99.3016363636364,917.155,73.2549666666667
916.029,73.963,916.137,224.071,916.137,28.2808,916.029,361.114,916.137,134.878,916.029,36.9815,916.169,21.7544,916.029,78.3138,915.317,39.1166,916.029,63.0861,916.006,41.65905,916.006,42.8890428571429,916.006,29.5235357142857,916.006,152.27988,916.006,43.1956999999998,916.006,64.3936999999999,916.006,261.049333333334,916.006,118.920666666667,916.006,99.2789727272727,916.006,71.7884
914.88,63.0715,914.988,195.745,914.988,39.1489,914.88,300.133,914.988,152.246,914.88,36.973,915.02,39.1489,914.88,63.0715,914.167,34.7622,914.88,67.4213,914.856,40.56205,914.856,41.6345142857143,914.856,28.7392714285714,914.856,147.89284,914.856,45.3605285714284,914.856,61.7679199999999,914.856,268.233333333334,914.856,120.344333333333,914.856,97.8723545454546,914.856,73.2208666666667
913.73,60.8825,913.838,156.559,913.838,39.1399,913.73,254.402,913.838,117.42,913.73,32.6156,913.87,39.1398,913.73,63.0569,913.016,39.0983,913.73,84.8007,913.707,38.5956,913.707,39.7579428571429,913.707,28.7322214285714,913.707,141.77412,913.707,46.9030142857141,913.707,59.1427599999999,913.707,260.928,913.707,116.693,913.707,99.4261727272728,913.707,73.2037666666667
912.58,63.0423,912.688,143.48,912.688,47.8265,912.58,217.387,912.688,104.349,912.58,34.782,912.72,28.2611,912.58,58.6946,911.865,47.7757,912.58,65.2162,912.557,39.2394,912.557,39.7493857142858,912.557,29.6577,912.557,132.1772,912.557,45.9599142857141,912.557,59.13118,912.557,250.728,912.557,110.868333333333,912.557,101.9727,912.557,76.086
911.43,60.8543,911.538,128.232,911.538,60.856,911.43,160.829,911.538,115.192,911.43,36.9473,911.57,34.7748,911.43,60.8543,910.713,23.8822,911.43,78.2413,911.406,38.1429,911.406,41.2931571428572,911.406,29.4960142857143,911.406,135.61772,911.406,50.9181285714284,911.406,56.07324,911.406,233.275333333333,911.406,110.841666666667,911.406,102.144427272727,911.406,78.9650333333333
910.279,63.0131,910.387,128.203,910.387,28.248,910.279,121.68,910.387,126.03,910.279,45.6302,910.419,21.7292,910.279,76.0503,909.561,26.0473,910.279,93.4332,910.256,38.1336,910.256,41.9044714285715,910.256,30.4192928571429,910.256,138.19172,910.256,51.8361142857141,910.256,57.79864,910.256,247.703333333334,910.256,111.54,910.256,101.726154545455,910.256,80.3961333333333
909.129,60.8261,909.237,123.828,909.237,43.4484,909.129,119.48,909.237,126,909.129,34.7578,909.268,30.4139,909.129,71.6879,908.409,49.9122,909.129,93.4115,909.105,38.12475,909.105,44.3789,909.105,32.2739857142857,909.105,134.68328,909.105,52.7569142857141,909.105,56.04744,909.105,249.100666666667,909.105,110.067666666667,909.105,102.096518181818,909.105,79.6545333333333
907.977,82.5306,908.085,121.627,908.085,43.4384,907.977,106.421,908.085,93.3925,907.977,32.5779,908.117,28.2349,907.977,56.4683,907.257,47.731,907.977,73.8432,907.954,39.09345,907.954,43.7477142857143,907.954,33.3518642857143,907.954,143.34052,907.954,54.2955714285713,907.954,50.82326,907.954,240.357333333334,907.954,106.422,907.954,103.457863636364,907.954,71.6727333333333
906.826,62.9693,906.934,132.456,906.934,43.4283,906.826,125.939,906.934,104.228,906.826,26.0562,906.966,26.0569,906.826,62.9693,906.104,41.2125,906.826,99.8823,906.802,40.8209,906.802,42.1872428571429,906.802,34.8949571428571,906.802,158.07376,906.802,53.6635142857141,906.802,49.50946,906.802,221.478666666667,906.802,110.014,906.802,102.645518181818,906.802,68.7601333333333
905.674,56.4421,905.783,93.3492,905.783,41.2473,905.674,95.5174,905.783,110.716,905.674,28.221,905.814,19.5382,905.674,62.9546,904.952,32.5286,905.674,95.5174,905.651,42.6562,905.651,41.5563428571429,905.651,35.8176214285714,905.651,145.88332,905.651,53.3415142857141,905.651,47.32652,905.651,222.874,905.651,114.331,905.651,104.398427272727,905.651,68.7430333333333
